Time (s),Setpoint,pH — Conventional PI,pH — IMC PI,pH — IMC-scheduled PID,pH — Pure gain-scheduled PID,Qb — Conventional PI,Qb — IMC PI,Qb — IMC-scheduled PID,Qb — Pure gain-scheduled PID,pH — Horn IMC-PI,pH — C1,pH — C2,pH — C3,pH — C4,pH — C2b,pH — C4b,Qb — Horn IMC-PI,Qb — C1,Qb — C2,Qb — C3,Qb — C4,Qb — C2b,Qb — C4b
129785.76825636695,4.0,4.000000565397062,3.9818405719971413,3.9722759833148715,3.9999962576084505,5.148514791197742,5.145465389251734,5.1433274924061125,5.148514953804834,3.999999391576703,3.902169798811495,3.8013215087409375,3.831632309559114,3.6074030344834296,3.9999790375662934,3.9992157018816057,5.148515255285679,5.127608752526229,5.096197411620969,5.106680283079739,5.006356155530658,5.148512856078485,5.148409021897217
130045.77981243611,4.0,4.000000272561955,3.9830705085553957,3.973670543068333,3.999997150016763,5.148514790726529,5.145677841669137,5.143596454906451,5.1485150741347905,3.9999998307065363,3.905857102468725,3.8050760012083344,3.835573707212121,3.6088543408755895,3.999981849085691,3.9992933253227667,5.148515221331821,5.1285054559076855,5.097440094940533,5.107876449995632,5.007147670491082,5.148513137179343,5.1484195136428665
130305.79136850528,4.0,4.00000004964273,3.984220534438172,3.9749971511314746,3.999997948323691,5.14851480332909,5.145875710624988,5.1438515025852976,5.148515151874076,4.000000134307503,3.909438203875755,3.8087893398803847,3.8394571092533476,3.610304856790059,3.999984283517042,3.9993632711449547,5.148515189468221,5.129367740487552,5.098658137099459,5.1090436485705215,5.007936204769015,5.14851338057907,5.148428966219706
130585.80381350283,4.0,3.999999883036265,3.9853751091122334,3.9763533585307056,3.999998680759171,5.148514825684865,5.146073604833347,5.144111428576653,5.148515197055743,4.000000348063842,3.9131770880554253,3.8127417785471747,3.8435738573264513,3.6118660456419946,3.9999865413571687,3.999430879480274,5.1485151579126915,5.130259045347926,5.099942667546465,5.110268766245555,5.00878206422679,5.148513606323506,5.148438101604478
130845.81536957198,4.0,3.999999787859531,3.9863741089995313,3.9775485845832694,3.999999235603232,5.148514850225878,5.146244221856988,5.1443398232733015,5.148515211345576,4.00000046902569,3.91654077020878,3.8163682282826477,3.847335413940197,3.6133148606999175,3.999988346450656,3.999487217358848,5.1485151313495665,5.131053126779081,5.101110509373183,5.111377281797142,5.0095644138125675,5.148513786801687,5.148445713125282
131105.82692564116,4.0,3.999999739515283,3.987307114207348,3.97868499971028,3.9999996724528617,5.148514875232623,5.146403055872894,5.144556392790572,5.148515206119666,4.00000053577539,3.9198015410695746,3.819952210787671,3.8510377313815707,3.614762828217167,3.999989909441458,3.9995379808676907,5.148515107447919,5.131815924282791,5.102254655785382,5.112458260306723,5.010343788532958,5.148513943074117,5.148452570763133
131365.8384817103,4.0,3.99999972720315,3.988178194017228,3.979765338562433,4.000000000206106,5.148514898554428,5.146550901881028,5.144761746964306,5.148515187424278,4.000000563543644,3.9229607057108526,3.823493348552987,3.85468050152449,3.616209929496141,3.9999912628010676,3.999583721077001,5.1485150861351405,5.132548429871214,5.103375418204957,5.113512170391173,5.011120190358336,5.148514078387258,5.148458749188698
131645.85092670785,4.0,3.999999742444722,3.9890514441066447,3.9808690745315536,4.000000245807246,5.148514920262252,5.146698684424757,5.144971018100977,5.1485151580136455,4.00000056310933,3.9262508707821975,3.8272585625485585,3.8585365925928268,3.6177673559734806,3.9999925179902016,3.999627930596026,5.148515065923535,5.133304525760702,5.10455660094936,5.114617417435049,5.011952992990277,5.148514203885215,5.1484647203003595
131905.862482777,4.0,3.9999997733903947,3.9898059921460622,3.9818412053885632,4.000000389832752,5.148514936554835,5.146826030755094,5.145154893963638,5.148515126386239,4.000000543787859,3.92920362034225,3.830709617505864,3.8620549095478247,3.619212598077903,3.9999935214868967,3.9996647687029396,5.148515049517022,5.133977221571601,5.105629798738795,5.115616609996517,5.012723226808568,5.148514304218278,5.1484696953847555
132165.87403884617,4.0,3.999999812805263,3.9905098242623493,3.9827649890364873,4.000000468497344,5.148514948977213,5.146944527095023,5.145329242124894,5.148515093759191,4.000000512873096,3.9320594001790297,3.834116823999681,3.865513029477328,3.6206569159517032,3.999994390393081,3.9996979606159297,5.148515035187872,5.134622580855902,5.106680580437384,5.116590181054932,5.013490494042347,5.148514391094621,5.148474177717873
132425.88559491534,4.0,3.9999998548755333,3.991166180855725,3.9836427250915047,4.000000496372864,5.148514957746327,5.1470547779191795,5.145494554827731,5.1485150623527876,4.000000475101361,3.9348198936566554,3.8374799081697146,3.868910838004135,3.622100290599753,3.9999951427603033,3.9997278670236582,5.148515022737777,5.135241529791023,5.1077092631087995,5.117538601222829,5.014254796823551,5.148514466319062,5.148478216104642
132685.8971509845,4.0,3.9999998953964138,3.9917781172478963,3.984476614285732,4.000000486745694,5.148514963304013,5.147157347824764,5.145651299053526,5.148515033662468,4.000000433911883,3.93748685808361,3.840798622228603,3.872248267837414,3.6235427029558123,3.999995794218987,3.999754812973968,5.1485150119706296,5.135834976527755,5.10871616472129,5.118462340677841,5.015016137324108,5.148514531454355,5.148481854515877
132965.90959598206,4.0,3.99999993416017,3.9923907458996437,3.985328025418958,4.000000447694891,5.14851496634209,5.1472598217015895,5.1458110256466,5.148515006818775,4.000000388520213,3.9402564692534354,3.8443227474228903,3.8757748763198574,3.62509497198434,3.9999963984222067,3.9997808562178054,5.148515002041732,5.13644657269628,5.109776527154316,5.119430073880235,5.015832732170295,5.148514591864917,5.148485370846587
133225.92115205122,4.0,3.999999964018854,3.992919426284064,3.986077468149951,4.000000395068299,5.1485149670626225,5.147348083124575,5.1459513631995835,5.148514986086679,4.000000347188143,3.9427350759190127,3.8475486304516187,3.8789868913237533,3.6265353245082177,3.9999968814698663,3.9998025563373343,5.148514994181873,5.1369898736739685,5.110739210066542,5.120304051901867,5.016587927356067,5.148514640161914,5.148488300629696
133485.93270812038,4.0,3.999999987405178,3.9934120085145826,3.986789249113581,4.000000334588329,5.148514966347063,5.1474301759786965,5.146084423900153,5.148514969435319,4.0000003077691995,3.945125945149653,3.8507295458782393,3.882138610984814,3.6279746556380226,3.9999972997305724,3.9998221080415304,5.148514987465092,5.137510347842713,5.111681093962228,5.121154789457562,5.017340167196267,5.148514681981283,5.148490940238538
133745.94426418951,4.0,4.000000004472578,3.9938708733576878,3.987465198888725,4.00000027213481,5.148514964702806,5.147506526260242,5.146210584301693,5.148514956648078,4.0000002709391245,3.9474310588674277,3.8538653533168183,3.885230154598751,3.6294129460268643,3.9999976618936466,3.9998397239620562,5.148514981744043,5.138008824529816,5.112602498557992,5.121982751355701,5.018089454027222,5.148514718191804,5.148493318413146
134025.95670918707,4.0,4.000000016494556,3.9943298882103417,3.988155076261685,4.000000207533515,5.148514962376448,5.147582782544595,5.146339141702544,5.148514946759198,4.00000023459503,3.949819901165311,3.857191800292805,3.8884923999306347,3.6309606879635217,3.9999979977862243,3.9998567494265687,5.148514976544696,5.138521972387406,5.113572244215513,5.122849462241051,5.018893078556257,5.148514751775711,5.148495616793682
134285.96826525623,4.0,4.0000000226945716,3.994725706913023,3.9887621009227714,4.000000153028086,5.148514960049003,5.147648444516049,5.1464520908311835,5.148514940673699,4.000000204089076,3.9519533919923124,3.8602335877020084,3.891459533251062,3.6323967547079343,3.99999826632526,3.999870935390935,5.148514972484428,5.138977323595604,5.1144521360752435,5.12363159628634,5.0196362398560215,5.148514778625347,5.148497531789953
134545.9798213254,4.0,4.00000002513231,3.9950942506430325,3.98933842137338,4.000000105512352,5.148514957802881,5.147709502358898,5.146559180862514,5.148514937044064,4.000000176702548,3.954007427151805,3.8632300000597066,3.89436712879908,3.6338317207706337,3.999998498847536,3.9998837166953543,5.1485149690568575,5.1394131009687065,5.115312531345207,5.1243923699451885,5.020376455590761,5.148514801873886,5.1484992571202275
134805.99137739456,4.0,4.000000024791336,3.995437351297458,3.989885550100621,4.000000065736757,5.148514955792663,5.147766276055995,5.146660715261375,5.148514935362558,4.000000152329794,3.9559840969386313,3.8661810036760533,3.897215478626092,3.635265566540665,3.9999987001836663,3.9998952323952834,5.148514966170929,5.139830049961321,5.116153748455876,5.125132237284931,5.02111372826331,5.148514822004313,5.148500811569633
135086.00382239211,4.0,4.000000022343954,3.9957803551193947,3.9904437718608876,4.000000031629789,5.148514953990453,5.147822967319191,5.146764176676352,5.148514935188395,4.000000129256307,3.9580287070760956,3.8693082164053876,3.9002170564566616,3.6368084327008483,3.9999988869153467,3.999906361975511,5.148514963577753,5.14025884603417,5.117038591164868,5.125906153923542,5.021904425783689,5.14851484067453,5.148502313863732
135346.01537846128,4.0,4.00000001895107,3.9960759667862713,3.9909348019741655,4.000000007612643,5.148514952688153,5.147871772393402,5.146855075022948,5.148514936100156,4.0000001105550425,3.959851413218228,3.872164913159339,3.9029434609854055,3.6382398887789265,3.999999036203403,3.9999156352691427,5.148514961574572,5.1406389813120805,5.117840990685103,5.126604036314358,5.022635594118477,5.14851485560098,5.148503565566212
135606.02693453044,4.0,4.000000015102163,3.9963510682900987,3.991400864815599,3.9999999902071863,5.148514951736022,5.147917146967163,5.146941256661945,5.148514937680584,4.000000094242673,3.9616032275073145,3.874976257414119,3.905611761019266,3.6396701638387934,3.9999991654687865,3.999923990266068,5.1485149599003694,5.141002451199414,5.1186251863340315,5.127282387143781,5.023363827350668,5.14851486852548,5.148504693297309
135866.0384905996,4.0,4.000000011248694,3.9966070559320737,3.9918432034061384,3.9999999784972107,5.14851495110066,5.147959330586839,5.147022966055232,5.148514939639776,4.000000080085732,3.96328624883028,3.8777423183031914,3.908222401731308,3.641099238023769,3.9999992773969604,3.9999315178884416,5.1485149585042675,5.141349916375024,5.119391492399002,5.127941645040972,5.024089128151542,5.148514879716535,5.148505709335483
136146.05093559716,4.0,4.000000007446907,3.9968628538126163,3.992294392772432,3.999999971128311,5.1485149507150725,5.14800144599798,5.147106224920216,5.148514941914151,4.000000066987827,3.965024194006468,3.880670618456297,3.9109699284490493,3.6426368751589906,3.9999993812061336,3.9999387930540884,5.14851495726187,5.141706944688273,5.120197097214439,5.128630760583345,5.02486694496975,5.148514890095817,5.14850669128352
136406.0624916663,4.0,4.000000004436452,3.9970832142051615,3.9926911755434444,3.9999999681197846,5.148514950576019,5.148037697257711,5.147179372805011,5.148514944000711,4.000000056587914,3.9665709923447157,3.8833429551588954,3.913462383741033,3.6440633915244165,3.9999994641993903,3.999944854762846,5.1485149563111765,5.142023191408062,5.120927245854508,5.12925174603369,5.025586164052551,5.148514898393839,5.148507509436954
136666.07404773546,4.0,4.000000002013731,3.9972882069069753,3.993067698299305,3.99999996787807,5.148514950591932,5.148071395791505,5.147248724148919,5.148514945944072,4.000000047676635,3.9680553697555974,3.8859703716351617,3.9158987565412584,3.645488645563371,3.999999536061507,3.999950316172039,5.148514955523641,5.142325338341583,5.121640462351893,5.1298549595344785,5.026302459184704,5.148514905578922,5.148508246558809
136926.08560380462,4.0,4.000000000188788,3.9974788886936903,3.993424978276208,3.9999999696039796,5.148514950712974,5.148102720479826,5.1473144758230935,5.148514947671595,4.000000040067467,3.9694793552284673,3.88855303313561,3.918279621369395,3.6469126171932658,3.999999598285403,3.99995523672461,5.148514954872631,5.142613963793194,5.122337054245593,5.130440820372131,5.027015833207703,5.1485149118003335,5.148508910674641
137206.09804880217,4.0,3.999999998844158,3.997669363411837,3.993789330450559,3.9999999728854494,5.14851495091216,5.148133990664888,5.147381473564645,5.14851494924703,4.000000033135463,3.970947635319975,3.891284525054199,3.92078224412627,3.648444667832801,3.999999655995728,3.9999599922305524,5.14851495429844,5.142910310027293,5.123068988509145,5.131052815991065,5.027780818661353,5.14851491757046,5.148509552508148
137466.10960487134,4.0,3.9999999980935796,3.997833397588347,3.994109683361124,3.999999976666149,5.148514951124865,5.148160903703056,5.147440334426406,5.148514950433196,4.000000027709768,3.972252555676927,3.8937748579632387,3.92304977770791,3.6498659116032415,3.999999702133925,3.9999639545265757,5.148514953862951,5.143172615742075,5.123732026126822,5.13160395344398,5.028488135027152,5.148514922183557,5.148510087280201
137726.1211609405,4.0,3.9999999977310443,3.997985948333437,3.9944136235424663,3.9999999807129956,5.148514951338304,5.148185919028756,5.147496139716106,5.148514951361095,4.000000023120033,3.9735031477170515,3.8962210815081963,3.9252637384138893,3.651285810850115,3.9999997420840208,3.9999675244167068,5.148514953505252,5.143423058200872,5.12437937217933,5.132138994728068,5.02919253929068,5.148514926177938,5.148510569087405
137986.13271700966,4.0,3.9999999976640135,3.998127811235327,3.99470198064524,3.9999999847088046,5.148514951535138,5.148209169970675,5.147549047943136,5.148514952051872,4.0000000192479455,3.974701314407097,3.8986234479990305,3.9274248039886044,3.6527043452861183,3.9999997766759683,3.9999707407604745,5.14851495321206,5.143662138133499,5.125011325161087,5.132658336734306,5.029894034465218,5.148514929636591,5.148511003175507
138266.14516200722,4.0,3.9999999978224707,3.9982694834847186,3.99499599578841,3.999999988703359,5.14851495171654,5.1482323783278865,5.147602958345443,5.1485149525638825,4.000000015761821,3.9759351576171995,3.901161877161548,3.9296937526361577,3.654230448104076,3.9999998087587016,3.999973849210358,5.148514952955739,5.143907454818482,5.125675014593597,5.133200519332362,5.030646240952966,5.148514932844361,5.148511422699191
138526.15671807635,4.0,3.999999998102735,3.9983914603133046,3.9952544640133327,3.9999999919798475,5.148514951851363,5.148252351158471,5.147650320917943,5.148514952858887,4.000000013063744,3.9770303583297237,3.9034740471149045,3.931747214946254,3.65564608290783,3.999999834408175,3.9999764391685857,5.148514952763066,5.144124457492549,5.126275940003787,5.133688497729075,5.031341703985709,5.148514935408907,5.14851177224399
138786.16827414552,4.0,3.9999999984472705,3.998504873602468,3.9954996541200325,3.9999999947665628,5.1485149519530875,5.148270914235223,5.14769522446552,5.148514953014411,4.0000000108048,3.978078748895685,3.9057432573081172,3.9337499936370284,3.6570602901905382,3.9999998566175163,3.999978772624327,5.148514952606182,5.144331526570802,5.126862374439029,5.134161960785209,5.032034267467111,5.148514937629494,5.148512087169227
139046.17983021468,4.0,3.9999999988083186,3.998610319945714,3.995732240939013,3.999999997042966,5.148514952023929,5.1482881667963865,5.1477377965892614,5.148514953062279,4.000000008917859,3.979082070828564,3.9079698362815383,3.93570284293688,3.6584730494827022,3.999999875848118,3.9999808749798818,5.148514952478726,5.144529091555582,5.1274346054004285,5.134621280800136,5.032723934583623,5.148514939552252,5.148512370903692
139326.19227521223,4.0,3.999999999176743,3.99871560426104,3.995969359088715,3.9999999989422856,5.14851495207029,5.148305386583913,5.147781174794688,5.1485149530264165,4.000000007235756,3.9801141165058507,3.9103204108114595,3.937750955548533,3.659992839689277,3.999999893683778,3.9999829068064408,5.148514952368336,5.1447316984977025,5.128035296085823,5.135100536049744,5.033463417591617,5.148514941335538,5.148512645118387
